thresholds
ID,wing,spot
M01D_Shi,70,142
M01G_Shi,70,145
M02D_Shi,60,150
M02G_Shi,60,150
M03D_Shi,70,140
M03G_Shi,85,147
M04D_Shi,70,138
M04G_Shi,70,149
M05D_Shi,80,120
M05G_Shi,80,132
M06D_Shi,80,138
M07D_Shi,65,140
M07G_Shi,65,145
M08D_Shi,70,145
M08G_Shi,75,140
M09D_Shi,65,129
M09G_Shi,65,150
M10D_Shi,55,147
M10G_Shi,55,150
M11D_Shi,80,138
M11G_Shi,80,145
M12D_Shi,75,145
M12G_Shi,75,152
M13D_Shi,65,142
M13G_Shi,65,142
M14D_Shi,65,142
M15D_Shi,65,140
M15G_Shi,65,143
